hyperparameters,evaluation
"(7, 1)",16.303
5,16.303
4,16.303
4,16.303
4,16.303
0.1,16.303
0.1,16.303
0.1,16.303
200,16.303
1,16.303
2,16.303
1,16.303
3,16.303
