hyperparameters,evaluation
"(9, 1)",11.351
5,11.351
4,11.351
4,11.351
4,11.351
0.2,11.351
0.1,11.351
0.1,11.351
200,11.351
2,11.351
1,11.351
1,11.351
3,11.351
