hyperparameters,evaluation
"(9, 1)",246.04899999999998
5,246.04899999999998
4,246.04899999999998
4,246.04899999999998
4,246.04899999999998
0.1,246.04899999999998
0.1,246.04899999999998
0.1,246.04899999999998
200,246.04899999999998
2,246.04899999999998
1,246.04899999999998
1,246.04899999999998
3,246.04899999999998
