hyperparameters,evaluation
"(9, 1)",13.618
5,13.618
4,13.618
4,13.618
4,13.618
0.1,13.618
0.1,13.618
0.1,13.618
200,13.618
2,13.618
2,13.618
1,13.618
5,13.618
