hyperparameters,evaluation
"(9, 1)",50.583
5,50.583
4,50.583
4,50.583
4,50.583
0.1,50.583
0.1,50.583
0.1,50.583
200,50.583
1,50.583
2,50.583
1,50.583
5,50.583
