hyperparameters,evaluation
"(7, 3)",246.00600000000003
5,246.00600000000003
4,246.00600000000003
4,246.00600000000003
4,246.00600000000003
0.2,246.00600000000003
0.1,246.00600000000003
0.1,246.00600000000003
200,246.00600000000003
2,246.00600000000003
2,246.00600000000003
1,246.00600000000003
3,246.00600000000003
