hyperparameters,evaluation
"(7, 3)",246.02100000000002
5,246.02100000000002
4,246.02100000000002
4,246.02100000000002
4,246.02100000000002
0.2,246.02100000000002
0.1,246.02100000000002
0.1,246.02100000000002
200,246.02100000000002
2,246.02100000000002
1,246.02100000000002
1,246.02100000000002
5,246.02100000000002
