hyperparameters,evaluation
"(7, 1)",16.395
5,16.395
4,16.395
4,16.395
4,16.395
0.2,16.395
0.1,16.395
0.1,16.395
200,16.395
1,16.395
1,16.395
1,16.395
3,16.395
