hyperparameters,evaluation
"(7, 1)",55.063
5,55.063
4,55.063
4,55.063
4,55.063
0.1,55.063
0.2,55.063
0.1,55.063
200,55.063
1,55.063
1,55.063
1,55.063
3,55.063
