hyperparameters,evaluation
"(9, 1)",43.563
5,43.563
4,43.563
4,43.563
4,43.563
0.1,43.563
0.1,43.563
0.1,43.563
200,43.563
2,43.563
2,43.563
1,43.563
5,43.563
