hyperparameters,evaluation
"(7, 1)",41.322
5,41.322
4,41.322
4,41.322
4,41.322
0.1,41.322
0.1,41.322
0.1,41.322
200,41.322
1,41.322
2,41.322
1,41.322
5,41.322
