hyperparameters,evaluation
"(7, 1)",27.746
5,27.746
4,27.746
4,27.746
4,27.746
0.1,27.746
0.1,27.746
0.1,27.746
200,27.746
1,27.746
1,27.746
1,27.746
3,27.746
