hyperparameters,evaluation
"(9, 1)",25.486
5,25.486
4,25.486
4,25.486
4,25.486
0.2,25.486
0.1,25.486
0.1,25.486
200,25.486
1,25.486
1,25.486
1,25.486
5,25.486
