hyperparameters,evaluation
"(7, 3)",10.419
5,10.419
4,10.419
4,10.419
4,10.419
0.2,10.419
0.1,10.419
0.1,10.419
200,10.419
1,10.419
1,10.419
1,10.419
5,10.419
