hyperparameters,evaluation
"(9, 1)",1.134
5,1.134
4,1.134
4,1.134
4,1.134
0.2,1.134
0.2,1.134
0.1,1.134
200,1.134
2,1.134
1,1.134
1,1.134
3,1.134
