hyperparameters,evaluation
"(7, 3)",13.632
5,13.632
4,13.632
4,13.632
4,13.632
0.2,13.632
0.1,13.632
0.1,13.632
200,13.632
1,13.632
2,13.632
1,13.632
5,13.632
