hyperparameters,evaluation
"(7, 3)",23.864
5,23.864
4,23.864
4,23.864
4,23.864
0.2,23.864
0.1,23.864
0.1,23.864
200,23.864
2,23.864
2,23.864
1,23.864
5,23.864
