hyperparameters,evaluation
"(9, 1)",101.096
5,101.096
4,101.096
4,101.096
4,101.096
0.2,101.096
0.1,101.096
0.1,101.096
200,101.096
2,101.096
2,101.096
1,101.096
3,101.096
