hyperparameters,evaluation
"(7, 3)",19.551
5,19.551
4,19.551
4,19.551
4,19.551
0.1,19.551
0.1,19.551
0.1,19.551
200,19.551
2,19.551
2,19.551
1,19.551
5,19.551
