hyperparameters,evaluation
"(7, 3)",26.71
5,26.71
4,26.71
4,26.71
4,26.71
0.2,26.71
0.2,26.71
0.1,26.71
200,26.71
1,26.71
2,26.71
1,26.71
5,26.71
