hyperparameters,evaluation
"(7, 3)",12.292
5,12.292
4,12.292
4,12.292
4,12.292
0.1,12.292
0.2,12.292
0.1,12.292
200,12.292
1,12.292
2,12.292
1,12.292
3,12.292
