hyperparameters,evaluation
"(9, 1)",11.931
5,11.931
4,11.931
4,11.931
4,11.931
0.2,11.931
0.2,11.931
0.1,11.931
200,11.931
1,11.931
2,11.931
1,11.931
3,11.931
