hyperparameters,evaluation
"(7, 3)",246.01299999999998
5,246.01299999999998
4,246.01299999999998
4,246.01299999999998
4,246.01299999999998
0.1,246.01299999999998
0.2,246.01299999999998
0.1,246.01299999999998
200,246.01299999999998
2,246.01299999999998
1,246.01299999999998
1,246.01299999999998
5,246.01299999999998
