hyperparameters,evaluation
"(7, 1)",87.643
5,87.643
4,87.643
4,87.643
4,87.643
0.2,87.643
0.1,87.643
0.1,87.643
200,87.643
2,87.643
2,87.643
1,87.643
3,87.643
