hyperparameters,evaluation
"(7, 3)",13.795
5,13.795
4,13.795
4,13.795
4,13.795
0.2,13.795
0.2,13.795
0.1,13.795
200,13.795
2,13.795
1,13.795
1,13.795
5,13.795
