hyperparameters,evaluation
"(7, 1)",38.657
5,38.657
4,38.657
4,38.657
4,38.657
0.2,38.657
0.1,38.657
0.1,38.657
200,38.657
2,38.657
1,38.657
1,38.657
5,38.657
