hyperparameters,evaluation
"(7, 3)",10.487
5,10.487
4,10.487
4,10.487
4,10.487
0.2,10.487
0.1,10.487
0.1,10.487
200,10.487
1,10.487
1,10.487
1,10.487
5,10.487
