hyperparameters,evaluation
"(7, 3)",14.451
5,14.451
4,14.451
4,14.451
4,14.451
0.2,14.451
0.1,14.451
0.1,14.451
200,14.451
2,14.451
2,14.451
1,14.451
5,14.451
