hyperparameters,evaluation
"(9, 1)",223.54500000000002
5,223.54500000000002
4,223.54500000000002
4,223.54500000000002
4,223.54500000000002
0.2,223.54500000000002
0.1,223.54500000000002
0.1,223.54500000000002
200,223.54500000000002
2,223.54500000000002
1,223.54500000000002
1,223.54500000000002
3,223.54500000000002
