hyperparameters,evaluation
"(9, 1)",9.73
5,9.73
4,9.73
4,9.73
4,9.73
0.1,9.73
0.2,9.73
0.1,9.73
200,9.73
2,9.73
1,9.73
1,9.73
3,9.73
