hyperparameters,evaluation
"(7, 3)",11.113
5,11.113
4,11.113
4,11.113
4,11.113
0.2,11.113
0.2,11.113
0.1,11.113
200,11.113
1,11.113
1,11.113
1,11.113
5,11.113
