hyperparameters,evaluation
"(7, 3)",10.628
5,10.628
4,10.628
4,10.628
4,10.628
0.1,10.628
0.2,10.628
0.1,10.628
200,10.628
1,10.628
2,10.628
1,10.628
5,10.628
