hyperparameters,evaluation
"(7, 3)",11.705
5,11.705
4,11.705
4,11.705
4,11.705
0.1,11.705
0.2,11.705
0.1,11.705
200,11.705
2,11.705
1,11.705
1,11.705
5,11.705
