hyperparameters,evaluation
"(7, 3)",28.102
5,28.102
4,28.102
4,28.102
4,28.102
0.1,28.102
0.1,28.102
0.1,28.102
200,28.102
1,28.102
1,28.102
1,28.102
5,28.102
