hyperparameters,evaluation
"(9, 1)",12.404
5,12.404
4,12.404
4,12.404
4,12.404
0.1,12.404
0.2,12.404
0.1,12.404
200,12.404
1,12.404
2,12.404
1,12.404
3,12.404
