hyperparameters,evaluation
"(7, 3)",146.983
5,146.983
4,146.983
4,146.983
4,146.983
0.2,146.983
0.2,146.983
0.1,146.983
200,146.983
2,146.983
2,146.983
1,146.983
5,146.983
