hyperparameters,evaluation
"(7, 3)",18.44
5,18.44
4,18.44
4,18.44
4,18.44
0.2,18.44
0.2,18.44
0.1,18.44
200,18.44
2,18.44
2,18.44
1,18.44
3,18.44
