hyperparameters,evaluation
"(9, 1)",19.418
5,19.418
4,19.418
4,19.418
4,19.418
0.2,19.418
0.2,19.418
0.1,19.418
200,19.418
2,19.418
1,19.418
1,19.418
3,19.418
