hyperparameters,evaluation
"(7, 3)",76.918
5,76.918
4,76.918
4,76.918
4,76.918
0.1,76.918
0.1,76.918
0.1,76.918
500,76.918
2,76.918
2,76.918
1,76.918
3,76.918
