hyperparameters,evaluation
"(9, 1)",24.303
5,24.303
4,24.303
4,24.303
4,24.303
0.1,24.303
0.2,24.303
0.1,24.303
200,24.303
1,24.303
2,24.303
1,24.303
3,24.303
