hyperparameters,evaluation
"(9, 1)",98.925
5,98.925
4,98.925
4,98.925
4,98.925
0.2,98.925
0.2,98.925
0.1,98.925
200,98.925
2,98.925
2,98.925
1,98.925
3,98.925
