hyperparameters,evaluation
"(7, 3)",30.62
5,30.62
4,30.62
4,30.62
4,30.62
0.1,30.62
0.1,30.62
0.1,30.62
500,30.62
1,30.62
1,30.62
1,30.62
3,30.62
