hyperparameters,evaluation
"(7, 1)",17.147
5,17.147
4,17.147
4,17.147
4,17.147
0.2,17.147
0.2,17.147
0.1,17.147
200,17.147
2,17.147
1,17.147
1,17.147
5,17.147
