hyperparameters,evaluation
"(9, 1)",49.264
5,49.264
4,49.264
4,49.264
4,49.264
0.2,49.264
0.1,49.264
0.1,49.264
200,49.264
1,49.264
2,49.264
1,49.264
5,49.264
