hyperparameters,evaluation
"(7, 1)",26.103
5,26.103
4,26.103
4,26.103
4,26.103
0.2,26.103
0.1,26.103
0.1,26.103
200,26.103
1,26.103
1,26.103
1,26.103
5,26.103
