hyperparameters,evaluation
"(9, 1)",28.917
5,28.917
4,28.917
4,28.917
4,28.917
0.2,28.917
0.1,28.917
0.1,28.917
200,28.917
2,28.917
1,28.917
1,28.917
5,28.917
