hyperparameters,evaluation
"(9, 1)",57.383
5,57.383
4,57.383
4,57.383
4,57.383
0.1,57.383
0.1,57.383
0.1,57.383
200,57.383
1,57.383
1,57.383
1,57.383
3,57.383
