hyperparameters,evaluation
"(9, 1)",13.159
5,13.159
4,13.159
4,13.159
4,13.159
0.2,13.159
0.1,13.159
0.1,13.159
200,13.159
1,13.159
2,13.159
1,13.159
3,13.159
