hyperparameters,evaluation
"(7, 3)",146.157
5,146.157
4,146.157
16,146.157
4,146.157
0.1,146.157
0.1,146.157
0.1,146.157
500,146.157
2,146.157
2,146.157
1,146.157
3,146.157
