hyperparameters,evaluation
"(7, 1)",22.219
5,22.219
4,22.219
4,22.219
4,22.219
0.2,22.219
0.2,22.219
0.1,22.219
200,22.219
1,22.219
2,22.219
1,22.219
5,22.219
