hyperparameters,evaluation
"(9, 1)",25.585
5,25.585
4,25.585
4,25.585
4,25.585
0.2,25.585
0.2,25.585
0.1,25.585
200,25.585
1,25.585
1,25.585
1,25.585
5,25.585
