hyperparameters,evaluation
"(9, 1)",33.778
5,33.778
4,33.778
4,33.778
4,33.778
0.1,33.778
0.2,33.778
0.1,33.778
200,33.778
1,33.778
2,33.778
1,33.778
5,33.778
