hyperparameters,evaluation
"(7, 1)",19.577
5,19.577
4,19.577
4,19.577
4,19.577
0.1,19.577
0.1,19.577
0.1,19.577
200,19.577
1,19.577
1,19.577
1,19.577
5,19.577
