hyperparameters,evaluation
"(7, 3)",14.565
5,14.565
4,14.565
4,14.565
4,14.565
0.1,14.565
0.1,14.565
0.1,14.565
200,14.565
2,14.565
1,14.565
1,14.565
3,14.565
