hyperparameters,evaluation
"(7, 3)",25.493
5,25.493
4,25.493
4,25.493
4,25.493
0.1,25.493
0.1,25.493
0.1,25.493
200,25.493
1,25.493
1,25.493
1,25.493
3,25.493
