hyperparameters,evaluation
"(7, 3)",31.978
5,31.978
4,31.978
4,31.978
4,31.978
0.1,31.978
0.2,31.978
0.1,31.978
200,31.978
1,31.978
1,31.978
1,31.978
5,31.978
