hyperparameters,evaluation
"(7, 1)",29.897
5,29.897
4,29.897
4,29.897
4,29.897
0.1,29.897
0.1,29.897
0.1,29.897
200,29.897
2,29.897
1,29.897
1,29.897
3,29.897
