hyperparameters,evaluation
"(9, 1)",23.777
5,23.777
4,23.777
4,23.777
4,23.777
0.1,23.777
0.1,23.777
0.1,23.777
200,23.777
1,23.777
2,23.777
1,23.777
5,23.777
