hyperparameters,evaluation
"(7, 3)",245.99899999999997
5,245.99899999999997
4,245.99899999999997
4,245.99899999999997
4,245.99899999999997
0.2,245.99899999999997
0.2,245.99899999999997
0.1,245.99899999999997
200,245.99899999999997
1,245.99899999999997
2,245.99899999999997
1,245.99899999999997
5,245.99899999999997
