hyperparameters,evaluation
"(7, 1)",16.589
5,16.589
4,16.589
4,16.589
4,16.589
0.2,16.589
0.2,16.589
0.1,16.589
200,16.589
1,16.589
2,16.589
1,16.589
3,16.589
