hyperparameters,evaluation
"(7, 3)",16.863
5,16.863
4,16.863
4,16.863
4,16.863
0.2,16.863
0.2,16.863
0.1,16.863
200,16.863
1,16.863
2,16.863
1,16.863
3,16.863
