hyperparameters,evaluation
"(9, 1)",20.768
5,20.768
4,20.768
4,20.768
4,20.768
0.2,20.768
0.2,20.768
0.1,20.768
200,20.768
2,20.768
2,20.768
1,20.768
5,20.768
