hyperparameters,evaluation
"(7, 3)",7.423
5,7.423
4,7.423
4,7.423
4,7.423
0.1,7.423
0.1,7.423
0.1,7.423
200,7.423
1,7.423
1,7.423
1,7.423
3,7.423
