hyperparameters,evaluation
"(7, 1)",22.547
5,22.547
4,22.547
4,22.547
4,22.547
0.2,22.547
0.1,22.547
0.1,22.547
200,22.547
1,22.547
2,22.547
1,22.547
5,22.547
